product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Walsall,TMS LTD,11125,QNEEDLE2,PLUG PATCH NEEDLE TOOL,,,,,,,0,5,,NEW REPAIR MATERIALS  Small Tools,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,,QVALR415,SNAP IN VALVE 415(DUMPY) X 100,,,,,,,0,30,,NEW REPAIR MATERIALS  Rubber Snap In Val,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,11093,QHOSE1/2,1/2" RUBBER HOSE - 30 MTR,,,,,,,0,65,,NEW REPAIR MATERIALS  Airline Hoses & Ga,N,N,,,0,,0,0
tyres,Walsall,AIRVERT,,QWEIGHTCUT,WEIGHT CUTTERS,,,,,,,0,7.78,,NEW REPAIR MATERIALS  Balance Weight Acc,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,,QHAMMERSOFT,SOFT BLOW HAMMER,,,,,,,0,11,,NEW REPAIR MATERIALS  Balance Weight Acc,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,11144,QWEIGHTPLI,BALANCE WEIGHT PLIERS,,,,,,,0,9.8,,NEW REPAIR MATERIALS  Balance Weight Acc,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,,QCOATEDWH,COATED WEIGHT HAMMER,,,,,,,0,11.82,,NEW REPAIR MATERIALS  Balance Weight Acc,N,N,,,0,,0,0
tyres,Walsall,AIRVERT,,QCOATEDHORN,REPLACEMENT HORN,,,,,,,0,0,,NEW REPAIR MATERIALS  Balance Weight Acc,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,,QEXTFLEX140,FLEXIBLE EXTENSION - 140MM,,,,,,,0,2.35,,NEW REPAIR MATERIALS  Valve Extensions -,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,,QEXTBRACS,EXTENSION BRACKET - SINGLE,,,,,,,10,1.34,,NEW REPAIR MATERIALS  Valve Extensions -,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,,QCONNECTSC,CONNECTOR SINGLE HOLD CLIP O/E,,,,,,,0,7,,NEW REPAIR MATERIALS  Airline Connectors,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,,QCONNECTDC,CONNECTOR DUAL CLIP ON O/E,,,,,,,0,21.3,,NEW REPAIR MATERIALS  Airline Connectors,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,,QEXTFLEX180,FLEXIBLE EXTENSION - 180MM,,,,,,,2,2.35,,NEW REPAIR MATERIALS  Valve Extensions -,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,,QBEADSEAL-5,RIM SEAL - 5KG,,,,,,,1,20.1,,NEW REPAIR MATERIALS  Lubricants & Repai,N,N,,,0,,0,0
tyres,Walsall,AIRVERT,,QRICCLIP33L,RIC CLIP 33MM L'HAND BLACK X10,,,,,,,0,15,,NEW REPAIR MATERIALS  Truck Valves & Whe,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,,QJACKTROL1,2 TON TROLLEY JACK-MID REACH,,,,,,,0,215,,NEW REPAIR MATERIALS  Tyre Depot Equipme,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,,QLINERSEAL,LINER SEAL - 473ML/ 16OZ,,,,,,,0,4.95,,NEW REPAIR MATERIALS  Lubricants & Repai,N,N,,,0,,0,0
tyres,Walsall,TMS LTD,10496,QLEVERSPO,SPOON TYRE LEVER 20",,,,,,,0,10.5,,NEW REPAIR MATERIALS  Tyre Levers,N,N,,,0,,0,0
tyres,Walsall,AIRVERT,,QCHEETAH22,AIR BEADSEATER TOOL 22 LTR,,,,,,,0,210,,NEW REPAIR MATERIALS  Tyre Depot Equipme,N,N,,,0,,0,0
tyres,Walsall,AIRVERT,,QBEADBHEN,HENCHMAN BEAD BREAKER,,,,,,,0,0,,NEW REPAIR MATERIALS  Tyre Depot Equipme,N,N,,,0,,0,0
