product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Micheldever - Halifax,MICHELIN,885256,2356017XMILATOHP,235/60R17 MICH LATTOURHP 102V,235,60,17,V,102,LATTOURHP,0,115.27,LATTOURHP,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,C,0,C,69,2
tyres,Micheldever - Halifax,MICHELIN,189811,2356517XMILTHPAO,235/65R17 MICH LATTRHP 104V AO,235,65,17,V,104,LATTOURHP,24,89.5,LATTOURHP,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,E,0,C,69,2
tyres,Micheldever - Halifax,MICHELIN,6129,2754020XMILATDIA,275/40R20 MICH LATDIA 106Y XL,275,40,20,Y,106,LATDIA,0,166.44,LATDIA,CAR TYRES  4 WHEEL DRIVE TYRES,Y,N,C1,C,0,C,76,3
tyres,Micheldever - Halifax,MICHELIN,536851,2754519XMILATOHP,275/45R19 MICH LATTOHP108VN0XL,275,45,19,V,108,LATTOURHP,1,146.71,LATTOURHP,CAR TYRES  4 WHEEL DRIVE TYRES,Y,N,C1,C,0,C,71,2
tyres,Micheldever - Halifax,MICHELIN,247793,3053020ZMISUPSPT,305/30R20 MICH SUPERSPT 103YXL,305,30,20,Y,103,SUPERSPORT,1,193.46,SUPERSPORT,CAR TYRES  19 INCH RIM,Y,N,C1,E,0,A,73,2
tyres,Micheldever - Halifax,MICHELIN,273200,2556018XMILATOHP,255/60R18 MICH LATTOHP 112V XL,255,60,18,V,112,LATTOURHP,3,103.5,LATTOURHP,CAR TYRES  4 WHEEL DRIVE TYRES,Y,N,C1,C,0,C,71,2
tyres,Micheldever - Halifax,MICHELIN,184612,2853519ZMIPSPT2,285/35R19 MICH PS2 99Y,285,35,19,Y,99,PS2,5,202.58,PS2,CAR TYRES  19 INCH RIM,N,N,C1,F,0,B,74,2
tyres,Micheldever - Halifax,MICHELIN,437412,2555518XMILATCRS,255/55R18 MICH LATCROSS 109HXL,255,55,18,H,109,LATCROSS,1,107.65,LATCROSS,CAR TYRES  4 WHEEL DRIVE TYRES,Y,N,C1,E,0,C,71,2
tyres,Micheldever - Halifax,MICHELIN,196370,2454518VMIPS3,245/45R18 MICH PS3 96V,245,45,18,V,96,PS3,0,110.54,PS3,CAR TYRES  18 Inch Rim,N,N,C1,E,0,A,71,2
tyres,Micheldever - Halifax,MICHELIN,555621,2555518XMILTHPMO,255/55R18 MICH LATTRHP 105H MO,255,55,18,H,105,LATTOURHP,0,110.21,LATTOURHP,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,C,0,C,71,2
tyres,Micheldever - Halifax,MICHELIN,41047,2555518XMILTHPN0,255/55R18 MICH LATTHP 109VN0XL,255,55,18,V,109,LATTOURHP,0,121.41,LATTOURHP,CAR TYRES  4 WHEEL DRIVE TYRES,Y,N,C1,C,0,C,71,2
tyres,Micheldever - Halifax,MICHELIN,243767,2656018XMILATOHP,265/60R18 MICH LATOURHP 109H,265,60,18,H,109,LATTOURHP,3,124.67,LATTOURHP,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,B,0,E,71,2
tyres,Micheldever - Halifax,MICHELIN,811658,2454018ZMIPRHPRP,245/40R18 MICH PRIMHP RP 93Y,245,40,18,Y,93,PRIMHP,0,104.95,PRIMHP,CAR TYRES  18 Inch Rim,N,N,C1,E,0,B,70,2
tyres,Micheldever - Halifax,MICHELIN,813426,2356018XMILATOHP,235/60R18 MICH LATTOURHP 103H,235,60,18,H,103,LATTOURHP,6,103.42,LATTOURHP,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,C,0,C,69,2
tyres,Micheldever - Halifax,MICHELIN,381980,2454018ZMIPS2,245/40R18 MICH PS2 93Y,245,40,18,Y,93,PS2,0,112.33,PS2,CAR TYRES  18 Inch Rim,N,N,C1,F,0,A,70,2
tyres,Micheldever - Halifax,MICHELIN,95304,2555518XMILTHPN1,255/55R18 MICH LATHP 109V XLN1,255,55,18,V,109,LATTOURHP,4,112.39,LATTOURHP,CAR TYRES  4 WHEEL DRIVE TYRES,Y,N,C1,B,0,C,71,2
tyres,Micheldever - Halifax,MICHELIN,136029,2855018XMI4X4DIA,285/50R18 MICH 4X4DIA 109W,285,50,18,W,109,4X4DIA,10,152.67,4X4DIA,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,E,0,B,76,3
tyres,Micheldever - Halifax,MICHELIN,884610,2355018XMILATDIA,235/50R18 MICH LAT DIAM 97V,235,50,18,V,97,LAT DIAMARIS,0,119.1,LAT DIAM,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,E,0,B,76,3
tyres,Micheldever - Halifax,MICHELIN,24130,2355018ZMIPRIMHP,235/50R18 MICH PRIM HP 101Y XL,235,50,18,Y,101,PRIMHP,0,137.46,PRIMHP,CAR TYRES  18 Inch Rim,Y,N,C1,C,0,B,70,2
tyres,Micheldever - Halifax,MICHELIN,65588,2454018ZMIPRIMHP,245/40R18 MICH PRIM HP 93Y,245,40,18,Y,93,PRIMHP,5,104.95,PRIMACY HP,CAR TYRES  18 Inch Rim,N,N,C1,E,0,B,70,2
