product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Micheldever - Halifax,UNKNOWN,,T613650TUBE RV,13/650-6 RV TUBE,,,,,,,0,0,,TUBES  AGRI TUBES - SPECIALS,N,N,,,0,,0,0
tyres,Micheldever - Halifax,UNKNOWN,,T6250TUBEBMV,250-6 BMV TUBE,,,,,,,0,0,,TUBES  AGRICULTRUAL TUBES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,UNKNOWN,,A18510845MOD728,8X18 MOD728 5X108 ET45,,,,,,,0,0,,WHEELS & RIMS  CAR ALLOY WHEELS,N,N,,,0,,0,0
tyres,Micheldever - Halifax,BRIDGESTONE,78593,1557013TBRB250,155/70R13 BST B250 75T,155,70,13,T,75,B250,0,28.07,B250,CAR TYRES  13 INCH RIM,N,N,C1,G,0,E,71,3
tyres,Micheldever - Halifax,BU,,18225REMOULD,18X22.5 AGRI REMOULD,,,,,,,0,0,,AGRICULTURAL TYRES  IMPLEMENT TYRES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,528703,2553520ZDUMAXX,255/35R20 DLOP MAXXJ 97Y XL,255,35,20,Y,97,SPTMAX,0,157.83,SPT MAXX,CAR TYRES  19 INCH RIM,Y,N,C1,E,0,B,70,1
tyres,Micheldever - Halifax,UK PARTS ALLIANCE,,CONC077,REMOTE BATTERY,,,,,,,0,0,,BATTERIES  Battery Accessories,N,N,,,0,,0,0
tyres,Micheldever - Halifax,RIMSTOCK ALLOY WHEELS,,A17511245TDYNAMI,7X17 TDYNAMIC CITY 5-112 ET45,,,,,,,0,0,,WHEELS & RIMS  CAR ALLOY WHEELS,N,N,,,0,,0,0
tyres,Micheldever - Halifax,RIMSTOCK ALLOY WHEELS,,A16511245TDRIMFI,6.5X16 TDYNAM RFIRE 5-114 ET45,,,,,,,0,0,,WHEELS & RIMS  CAR ALLOY WHEELS,N,N,,,0,,0,0
tyres,Micheldever - Halifax,TRIDENT,,3808528TBT410,380/85R28 TBORG T410 AGF 139A8,380,85,28,A8,139,,0,0,T410 AGF,AGRICULTURAL TYRES  TRACTOR REAR,N,N,,,0,,0,0
tyres,Micheldever - Halifax,TRIDENT,,5406528TBTM800D,540/65R28 T/BORG TM800 142D,540,65,28,D,142,,0,0,TM800,AGRICULTURAL TYRES  TRACTOR REAR,N,N,,,0,,0,0
tyres,Micheldever - Halifax,PIRELLI,1628800,1207016PPISPTDEM,120/70-16 PIR SPT DEMON 57P,120,70,16,P,57,SPORTDEMON,0,34.45,SPORTDEMON,MOTORCYCLE TYRES  16 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Halifax,CONTINENTAL,3505260000,1955516HCOCPC2,195/55R16 CONTI PREM 2 91H,195,55,16,H,91,COPR2,0,64.95,PREM 2,CAR TYRES  16 Inch Rim,N,N,C1,C,0,B,72,2
tyres,Micheldever - Halifax,MICHELIN,136284,2255016ZMIPSPCUP,225/50R16 MICH PIL SPORT CUP,225,50,16,Y,92,PILSPTCUP,0,0,SPORT CUP,CAR TYRES  CAR COMPETION TYRES Road,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,R H CLAYDON,,24911C4BKTAT108,24X9-11 BKT SPTS AT108 TL 4PLY,,,,,,,0,0,,AGRICULTURAL TYRES  TURF TYRES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,BRIDGESTONE,76045,1208018HBRBT45,120/80-18 BST BT45 62H (R) TL,120,80,18,H,62,BT45,1,66.95,BT45,MOTORCYCLE TYRES  18 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Halifax,CONTINENTAL,3507990000,2055517VCOPREM2S,205/55R17 CONT PREM 2 91V SSR*,205,55,17,V,91,COPRSSR,3,100.52,PREM 2,CAR TYRES  17 INCH RIM,N,Y,C1,F,0,B,71,2
tyres,Micheldever - Halifax,BUDGET,WL1212,2255016ZBUWANLI,225/50ZR16 WANLI S1063 96W XL,225,50,16,W,96,S1063,0,36.95,S1063,CAR TYRES  16 Inch Rim,N,N,C1,E,0,E,71,2
tyres,Micheldever - Halifax,BUDGET,,2354018ZBUWANLI,235/40ZR18 WANLI S1088 95W,235,40,18,Z,,,0,0,,CAR TYRES  18 Inch Rim,N,N,,,0,,0,0
tyres,Micheldever - Halifax,A B S Batteries,,BMX5,PANASONIC BATTERY,,,,,,,0,0,,BATTERIES  Dry Battery,N,N,,,0,,0,0
