product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Walsall,KUMHO,2132823,1856014HBUKUKH17,185/60R14 KUMHO KH17 82H,185,60,14,H,82,KH17,8,23.95,KH17,CAR TYRES  14 Inch Rim,N,N,C1,E,0,E,69,2
tyres,Walsall,DUNLOP,565692,2953521XDUMAXXR1,295/35R21 DLOP SPMX 107Y XLRO1,295,35,21,Y,107,SPTMAX,0,189.95,SPT MAXX,CAR TYRES  4 WHEEL DRIVE TYRES,Y,N,C1,E,0,C,70,1
tyres,Walsall,B.F. GOODRICH,651108,2257516XBFGMTKM2,225/75R16 BFG MT-KM2 110/107Q,225,75,16,Q,110/107,KM2,10,96.35,KM2,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C2,G,0,C,76,3
tyres,Walsall,B.F. GOODRICH,342995,2457516XBFGMTKM2,245/75R16 BFG MT-KM2 120/116Q,245,75,16,Q,120/116,KM2,4,102.25,KM2,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C2,G,0,C,76,3
tyres,Walsall,B.F. GOODRICH,994503,2358516XBFGMTKM2,235/85R16 BFG MT-KM2 120/116Q,235,85,16,Q,120/116,KM2,6,102.95,KM2,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C2,F,0,C,76,3
tyres,Walsall,B.F. GOODRICH,684412,2558516XBFGMTKM2,255/85R16 BFG MT-KM2 123/120Q,255,85,16,Q,123/120,KM2,2,116.7,KM2,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C3,F,0,A,76,3
tyres,Walsall,B.F. GOODRICH,498036,2357016XBFGMTKM2,235/70R16 BFG MT-KM2 104/101Q,235,70,16,Q,104,KM2,5,90.95,KM2,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C2,G,0,C,76,3
tyres,Walsall,B.F. GOODRICH,463835,2657516XBFGMTKM2,265/75R16 BFG MT-KM2 123/120Q,265,75,16,Q,123/120,KM2,8,111.95,KM2,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C3,F,0,A,76,3
tyres,Walsall,B.F. GOODRICH,958768,3095015XBFGMTKM2,30X950R15 BFG MT-KM2 104Q RWL,30,9.5,15,Q,104,KM2,0,102.85,KM2,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C2,G,0,C,76,3
tyres,Walsall,B.F. GOODRICH,263042,33105015XBFMTKM2,33X1050R15 BFG MT-KM2 114Q RWL,33,10.5,15,Q,114,KM2,0,105.25,KM2,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C2,F,0,C,76,3
tyres,Walsall,B.F. GOODRICH,718821,31105015XBFMTKM2,31X10.50R15 BFG MT-KM2 109QRWL,31,10.5,15,Q,109,KM2,4,94.5,KM2,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C2,G,0,C,76,3
tyres,Walsall,UNKNOWN,,T2615AGRITUBE,15-26 AGRI TUBE,,,,,,,0,0,,TUBES  AGRI TUBES - SPECIALS,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,T3416914AGRITUBE,16.9/14-34 AGRI TUBE,,,,,,,0,0,,TUBES  AGRI TUBES - SPECIALS,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,T361112AGRI TUBE,11/12-36 TUBE,,,,,,,0,0,,TUBES  AGRI TUBES - SPECIALS,N,N,,,0,,0,0
tyres,Walsall,BUDGET,,16934C14ALLIANCE,16.9-34 ALLIANCE 324     14PLY,16.9,,34,,,,0,0,324,AGRICULTURAL TYRES  TRACTOR REAR,N,N,,,0,,0,0
tyres,Walsall,GOODYEAR,562768,2357016XGOSA,235/70R16 GDYR AT/SA 106T BSW,235,70,16,T,106,WRATSA,0,62.49,AT/SA,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,E,0,E,73,3
tyres,Walsall,MICHELIN,460639,909021MIM12XC,90/90-21 MICH CROSS/COMP M12XC,90,90,21,,,M12XC,0,32.6,M12XC,MOTORCYCLE TYRES  MOTORCYCLE OFF ROAD,N,N,,,0,,0,0
tyres,Walsall,EUROPA,,135006C4CLISLESM,13X500-6 CARLISLE SMOOTH,,,,,,,0,0,,AGRICULTURAL TYRES  TURF TYRES,N,N,,,0,,0,0
tyres,Walsall,KUMHO,2132863,1756014TBUKUKH17,175/60R14 KUMHO KH17 79T,175,60,14,T,79,KH17,0,26.75,KH17,CAR TYRES  14 Inch Rim,N,N,C1,E,0,E,69,2
tyres,Walsall,PIRELLI,1787200,2653519ZPIPZERN2,265/35R19 PIR PZERO N2 94Y,265,35,19,Y,94,PZERO,0,164.95,PZERO,CAR TYRES  19 INCH RIM,N,N,C1,E,0,A,72,2
