product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Walsall,TRIDENT,,16930RTRTM600,16.9R30 TRELLE TM600 140A8,16.9,,30,A8,140,,0,0,TM600,AGRICULTURAL TYRES  TRACTOR REAR,N,N,,,0,,0,0
tyres,Walsall,PIRELLI,1915800,2853520ZPIPZEROF,285/35R20 PIR PZERO (F) 100Y,285,35,20,Y,100,PZERO,0,204.27,PZERO,CAR TYRES  19 INCH RIM,N,N,C1,E,0,B,73,2
tyres,Walsall,OZ RACING,,A18510835OZEN(MB,8X18 OZ ENERGY (MB) 5*108 ET38,,,,,,,0,0,,WHEELS & RIMS  CAR ALLOY WHEELS,N,N,,,0,,0,0
tyres,Walsall,OZ RACING,,WFK81710126,OZ RACING FITTING KIT 81710126,,,,,,,0,0,,WHEELS & RIMS  CAR ALLOY WHEELS,N,N,,,0,,0,0
tyres,Walsall,OVATION,200E9034,1857516R8BUOV2,185/75R16 OVATION V02 104/102R,185,75,16,R,104/102,V02,0,27.95,V02,LIGHT TRUCK TYRES  16 INCH RIM,N,N,C2,C,0,C,72,2
tyres,Walsall,MICHELIN,327734,2554020ZMIPSP2N0,255/40R20 MICH PS2 101Y XL N0,255,40,20,Y,101,PS2,0,227.71,SPORT2,CAR TYRES  19 INCH RIM,Y,N,C1,E,0,A,70,1
tyres,Walsall,MICHELIN,114827,2953520ZMIPSP2N0,295/35R20 MICH PS2 N0 105Y XL,295,35,20,Y,105,PS2,0,204.27,SPORT2,CAR TYRES  19 INCH RIM,Y,N,C1,C,0,B,74,2
tyres,Walsall,BRIDGESTONE,79448,2653519ZBR050AN0,265/35R19 BST RE050A DZ N0 94Y,265,35,19,Y,94,RE050,0,155.7,RE050,CAR TYRES  19 INCH RIM,N,N,C1,F,0,C,72,2
tyres,Walsall,BUDGET,4.71249E+12,16515TBUNANKANG,165/80R15 NANKANG CX668 87T,165,80,15,T,87,CX668,0,31.95,CX668,CAR TYRES  15 INCH RIM,N,N,C1,E,0,B,72,3
tyres,Walsall,OZ RACING,,A1511445MSW19,6.5X15 MSW 19W 5X114 3 ET45,,,,,,,0,0,,WHEELS & RIMS  CAR ALLOY WHEELS,N,N,,,0,,0,0
tyres,Walsall,OZ RACING,,WFK81720095,MSW FITTING KIT 81720095,,,,,,,0,0,,WHEELS & RIMS  CAR ALLOY WHEELS,N,N,,,0,,0,0
tyres,Walsall,BUDGET,,T16600650TR13,600/650X16 TR13           TUBE,,,,,,,0,0,,TUBES  CAR TUBES,N,N,,,0,,0,0
tyres,Walsall,MICHELIN,898035,2453519ZMIPSCUN1,245/35ZR19 MICH PS CUP+ 89Y N1,245,35,19,Y,89,PILSPTCUP,2,187.13,SPORT CUP,CAR TYRES  19 INCH RIM,N,N,C1,E,0,C,75,3
tyres,Walsall,PIRELLI,1986800,2157016XPISCVERD,215/70R16 PIR SC VERDE 100H,215,70,16,H,100,SCVERDE,0,69.73,SCVERDE,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,C,0,B,71,2
tyres,Walsall,SOUTHERN,,B36116754911,GENUINE WHEEL,,,,,,,0,0,,WHEELS & RIMS  CAR ALLOY WHEELS,N,N,,,0,,0,0
tyres,Walsall,PIRELLI,1986900,2257016XPISCVERD,225/70R16 PIR SC VERDE 103H,225,70,16,H,103,SCVERDE,0,73.92,SCVERDE,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,C,0,B,71,2
tyres,Walsall,PIRELLI,1805900,2356517XPISCVERD,235/65R17 PIR SC VERDE 108V XL,235,65,17,V,108,SCVERDE,0,85.09,SCVERDE,CAR TYRES  4 WHEEL DRIVE TYRES,Y,N,C1,C,0,B,71,2
tyres,Walsall,PIRELLI,1987700,2156516XPISCVERD,215/65R16 PIR SC VERDE 102H XL,215,65,16,H,102,SCVERDE,0,63.12,SCVERDE,CAR TYRES  4 WHEEL DRIVE TYRES,Y,N,C1,C,0,B,71,2
tyres,Walsall,PIRELLI,2054500,2356016XPISCVERD,235/60R16 PIR SC VERDE 100V,235,60,16,V,100,SCVERDE,0,74.11,SCVERDE,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,C,0,B,71,2
tyres,Walsall,PIRELLI,2027500,2356018XPISCVERD,235/60R18 PIR SC VERDE 103W,235,60,18,W,103,SCVERDE,0,103.9,SCVERDE,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,C,0,B,71,2
